Academic Year,RCDT,District Name,District City,% of Kindergartners Rated on Required 14 Measures,"In
0
Developmental Areas","In
1
Developmental Area","In
2
Developmental Areas","In
All 3
Developmental Areas",Social and Emotional Development,Language and Literacy Development
2018,50082070004,Freeburg CCSD 70,Freeburg,0.730769,0.263158,0.0526316,0.263158,0.421053,0.719298,0.701754
2018,08089145022,Freeport SD 145,Freeport,0.950658,0.636678,0.179931,0.121107,0.0622837,0.262976,0.245675
2018,34049079002,Fremont SD 79,Mundelein,0.923077,0.483333,0.155556,0.172222,0.188889,0.483333,0.372222
2018,20083001026,Galatia CUSD 1,Galatia,0.967742,0.5,0.0333333,0.1,0.366667,0.466667,0.466667
2018,08043120022,Galena USD 120,Galena,0.982456,0.571429,0.196429,0.160714,0.0714286,0.0714286,0.285714
2018,33048205026,Galesburg CUSD 205,Galesburg,0.968847,0.414791,0.109325,0.180064,0.29582,0.55627,0.463023
2018,20030007026,Gallatin CUSD 7,Junction,0.947368,0.425926,0.277778,0.185185,0.111111,0.574074,0.296296
2018,28037224026,Galva CUSD 224,Galva,0.976744,0.285714,0.261905,0.238095,0.214286,0.571429,0.333333
2018,24032072C04,Gardner CCSD 72C,Gardner,0.909091,0,0.2,0.2,0.6,1,0.8
2018,34049037002,Gavin SD 37,Ingleside,1,0.587302,0.0793651,0.126984,0.206349,0.301587,0.349206
2018,28037228026,Geneseo CUSD 228,Geneseo,0.948571,0.506024,0.361446,0.120482,0.0120482,0.457831,0.114458
2018,31045304026,Geneva CUSD 304,Geneva,0.984293,0.279255,0.202128,0.156915,0.361702,0.507979,0.654255
2018,16019424026,Genoa Kingston CUSD 424,Genoa,0.789916,0.414894,0.287234,0.170213,0.12766,0.489362,0.361702
2018,54092004026,Georgetown-Ridge Farm CUD 4,Georgetown,0.666667,0.26087,0.282609,0.217391,0.23913,0.73913,0.434783
2018,53102069002,Germantown Hills SD 69,Germantown Hills,0.97561,0.6375,0.175,0.15,0.0375,0.1875,0.2875
2018,13014060002,Germantown SD 60,Germantown,1,0,0,0.0666667,0.933333,0.933333,1
2018,30039130004,Giant City CCSD 130,Carbondale,1,0.210526,0.368421,0.157895,0.263158,0.789474,0.368421
2018,09027005026,Gibson City-Melvin-Sibley CUSD 5,Gibson City,1,0.172414,0.137931,0.0344828,0.655172,0.827586,0.689655
2018,09010188004,Gifford CCSD 188,Gifford,1,0.0833333,0.25,0.5,0.166667,0.916667,0.666667
2018,40056007026,Gillespie CUSD 7,Gillespie,0.977011,0.164706,0.164706,0.188235,0.482353,0.658824,0.694118
2018,19022041002,Glen Ellyn SD 41,Glen Ellyn,0.985465,0.120944,0.162242,0.19174,0.525074,0.769912,0.681416
2018,05016035002,Glencoe SD 35,Glencoe,0.825,0.272727,0.0808081,0.0707071,0.575758,0.707071,0.626263
2018,05016034004,Glenview CCSD 34,Glenview,0.96875,0.243402,0.214076,0.328446,0.214076,0.72434,0.524927
2018,05016067002,Golf ESD 67,Morton Grove,0.881579,0.298507,0.179104,0.283582,0.238806,0.626866,0.58209
2018,21044001026,Goreville CUD 1,Goreville,1,0.0833333,0.138889,0.166667,0.611111,0.888889,0.777778
2018,19022062002,Gower SD 62,Willowbrook,0.978723,0.228261,0.119565,0.152174,0.5,0.673913,0.663043
2018,35050095004,Grand Ridge CCSD 95,Grand Ridge,0.882353,0.6,0.133333,0.266667,0,0.4,0.266667
2018,41057009026,Granite City CUSD 9,Granite City,0.778338,0.375405,0.216828,0.184466,0.223301,0.556634,0.427184
2018,50082110004,Grant CCSD 110,Fairview Heights,0.966102,0.421053,0.105263,0.140351,0.333333,0.45614,0.54386
2018,32046006026,Grant Park CUSD 6,Grant Park,0.95,0.684211,0.157895,0.105263,0.0526316,0.263158,0.105263
2018,34049036002,Grass Lake SD 36,Antioch,1,0.411765,0.176471,0.352941,0.0588235,0.352941,0.529412
2018,34049046004,Grayslake CCSD 46,Grayslake,0.973837,0.40597,0.238806,0.185075,0.170149,0.519403,0.343284
2018,20097001026,Grayville CUSD 1,Grayville,0.965517,0.607143,0.107143,0.178571,0.107143,0.392857,0.285714
2018,40031010026,Greenfield CUSD 10,Greenfield,1,0.21875,0.125,0.1875,0.46875,0.6875,0.65625
2018,51065200026,Greenview CUSD 200,Greenview,1,0.0909091,0.181818,0.272727,0.454545,0.909091,0.727273
2018,01075004026,Griggsville-Perry CUSD 4,Griggsville,0.925926,0.2,0.12,0.04,0.64,0.68,0.76
2018,34049056002,Gurnee SD 56,Gurnee,0.941489,0.288136,0.180791,0.163842,0.367232,0.615819,0.587571
2018,26034328024,Hamilton CCSD 328,Hamilton,0.540541,0.4,0,0.35,0.25,0.55,0.6
2018,20033010026,Hamilton Co CUSD 10,Mc Leansboro,0.927536,0.28125,0.171875,0.25,0.296875,0.375,0.640625
2018,49081029002,Hampton SD 29,Hampton,1,0.142857,0.0952381,0.142857,0.619048,0.857143,0.761905
2018,20035001026,Hardin County CUSD 1,Elizabethtown,0.521739,0.0833333,0.0833333,0.25,0.583333,0.833333,0.916667
2018,04101122022,Harlem UD 122,Machesney Park,0.743468,0.597444,0.166134,0.15016,0.086262,0.361022,0.258786
2018,50082175002,Harmony Emge SD 175,Belleville,0.971831,0.463768,0.101449,0.202899,0.231884,0.463768,0.434783
2018,20083003026,Harrisburg CUSD 3,Harrisburg,0.898204,0.3,0.12,0.113333,0.466667,0.6,0.62
2018,44063036002,Harrison SD 36,Wonder Lake,0.970588,0.393939,0.272727,0.151515,0.181818,0.606061,0.30303
2018,17054021026,Hartsburg Emden CUSD 21,Hartsburg,1,0.315789,0.210526,0.105263,0.368421,0.631579,0.473684
2018,44063050026,Harvard CUSD 50,Harvard,0.979167,0.218085,0.175532,0.276596,0.329787,0.75,0.547872
2018,07016152002,Harvey SD 152,Harvey,0.856287,0.601399,0.167832,0.0629371,0.167832,0.384615,0.20979
2018,53060126026,Havana CUSD 126,Havana,0.966667,0.310345,0.0517241,0.224138,0.413793,0.672414,0.603448
2018,34049073004,Hawthorn CCSD 73,Vernon Hills,0.965517,0.343407,0.293956,0.148352,0.214286,0.571429,0.376374
2018,07016152502,Hazel Crest SD 152-5,Hazel Crest,0.987342,0.307692,0.384615,0.230769,0.0769231,0.576923,0.384615
2018,35059005026,Henry-Senachwine CUSD 5,Henry,0.962963,0.230769,0.269231,0.269231,0.230769,0.730769,0.538462
2018,09010008026,Heritage CUSD 8,Homer,0.958333,0.521739,0.0869565,0.217391,0.173913,0.434783,0.391304
2018,21100004026,Herrin CUSD 4,Herrin,0.959391,0.455026,0.142857,0.179894,0.222222,0.497354,0.433862
2018,32046002026,Herscher CUSD 2,Herscher,0.807692,0.321429,0.214286,0.130952,0.333333,0.619048,0.511905
2018,17064004026,Heyworth CUSD 4,Heyworth,0.774648,0.0727273,0.109091,0.127273,0.690909,0.8,0.781818
2018,16019426026,Hiawatha CUSD 426,Kirkland,0.933333,0.25,0.285714,0.392857,0.0714286,0.678571,0.535714
2018,50082116002,High Mount SD 116,Swansea,0.925,0.945946,0.027027,0.027027,0,0.027027,0.0540541
2018,41057005026,Highland CUSD 5,Highland,0.985646,0.169903,0.0825243,0.135922,0.61165,0.791262,0.747573
2018,03068003026,Hillsboro CUSD 3,Hillsboro,0.958333,0.173913,0.0869565,0.130435,0.608696,0.804348,0.75
2018,06016093002,Hillside SD 93,Hillside,1,0.4,0.457143,0.0857143,0.0571429,0.571429,0.142857
2018,16019429026,Hinckley Big Rock CUSD 429,Hinckley,0.984615,0.109375,0.203125,0.46875,0.21875,0.859375,0.703125
2018,19022181004,Hinsdale CCSD 181,Clarendon Hills,0.94702,0.0944056,0.0839161,0.325175,0.496503,0.867133,0.856643
2018,48072328003,Hollis Cons SD 328,Peoria,1,0.0555556,0,0.166667,0.777778,0.833333,0.888889
2018,56099033C04,Homer CCSD 33C,Homer Glen,0.994695,0.237333,0.184,0.213333,0.365333,0.6,0.650667
2018,07016153002,Homewood SD 153,Homewood,0.993631,0.288462,0.179487,0.25641,0.275641,0.532051,0.589744
2018,54092011026,Hoopeston Area CUSD 11,Hoopeston,0.978495,0.351648,0.274725,0.208791,0.164835,0.626374,0.395604
2018,07016157002,Hoover-Schrum Memorial SD 157,Calumet City,0.902439,0.243243,0.202703,0.256757,0.297297,0.702703,0.594595
2018,15016901025,Horizon Science Acad-Belmont Charter Sch,Chicago,0.966667,0.931034,0.0689655,0,0,0.0689655,0
2018,15016900025,Horizon Science Acad-McKinley Park Charter Sch,Chicago,0.961538,0.58,0.22,0.18,0.02,0.38,0.22
2018,44063158022,Huntley Community School District 158,Algonquin,0.987319,0.214679,0.198165,0.249541,0.337615,0.724771,0.598165
2018,12017001026,Hutsonville CUSD 1,Hutsonville,1,0,0.571429,0.238095,0.190476,1,0.428571
2018,48072321026,Il Valley Central USD 321,Chillicothe,0.993007,0.302817,0.0915493,0.147887,0.457746,0.633803,0.619718
2018,48072327026,Illini Bluffs CUSD 327,Glasford,0.983607,0.216667,0.316667,0.0833333,0.383333,0.75,0.466667
2018,53060189026,Illini Central CUSD 189,Mason City,1,0.153846,0.179487,0.666667,0,0.846154,0.666667
2018,16019425026,Indian Creek CUSD 425,Shabbona,1,0.122449,0.0408163,0.102041,0.734694,0.857143,0.77551
2018,19022204026,Indian Prairie CUSD 204,Aurora,0.980554,0.279447,0.172476,0.219952,0.328125,0.634615,0.560096
2018,07016109002,Indian Springs SD 109,Justice,0.938776,0.471014,0.188406,0.134058,0.206522,0.467391,0.376812
2018,32038009026,Iroquois County CUSD 9,Watseka,0.984127,0.290323,0.209677,0.193548,0.306452,0.483871,0.419355
2018,32038010026,Iroquois West CUSD 10,Gilman,0.985075,0.136364,0.0757576,0.0757576,0.712121,0.787879,0.833333
2018,13095011004,Irvington CCSD 11,Irvington,1,0.4,0,0.3,0.3,0.6,0.6
2018,19022010002,Itasca SD 10,Itasca,1,0.175258,0.14433,0.175258,0.505155,0.731959,0.628866
2018,13058007004,Iuka CCSD 7,Iuka,1,0.84,0.12,0,0.04,0.04,0.12
2018,01069117022,Jacksonville SD 117,Jacksonville,0.920502,0.368182,0.186364,0.154545,0.290909,0.559091,0.463636
2018,20096017004,Jasper CCSD 17,Fairfield,1,0.421053,0.0526316,0.263158,0.263158,0.315789,0.473684
2018,12040001026,Jasper County CUD 1,Newton,0.962025,0.302632,0.118421,0.157895,0.421053,0.592105,0.605263
2018,40042100026,Jersey CUSD 100,Jerseyville,0.972222,0.645714,0.0971429,0.2,0.0571429,0.314286,0.291429
2018,44063012026,Johnsburg CUSD 12,Johnsburg,0.981132,0.596154,0.25,0.105769,0.0480769,0.240385,0.201923
2018,21100001026,Johnston City CUSD 1,Johnston City,0.943182,0.433735,0.240964,0.216867,0.108434,0.337349,0.433735
2018,56099086005,Joliet PSD 86,Joliet,0.931153,0.533272,0.221811,0.141405,0.103512,0.435305,0.236599
2018,21061038026,Joppa-Maple Grove UD 38,Joppa,1,1,0,0,0,0,0
2018,31045302026,Kaneland CUSD 302,Maple Park,0.974545,0.291045,0.238806,0.223881,0.246269,0.593284,0.548507
2018,32046111025,Kankakee SD 111,Kankakee,0.858006,0.707746,0.140845,0.0704225,0.0809859,0.239437,0.172535
2018,11023003026,Kansas CUSD 3,Kansas,1,0.3,0,0.4,0.3,0.7,0.6
2018,19022020002,Keeneyville SD 20,Hanover Park,0.910448,0.319672,0.352459,0.139344,0.188525,0.614754,0.344262
2018,05016038002,Kenilworth SD 38,Kenilworth,0.978261,0.311111,0.266667,0.222222,0.2,0.266667,0.511111
2018,28037229026,Kewanee CUSD 229,Kewanee,0.929078,0.335878,0.19084,0.152672,0.320611,0.51145,0.51145
2018,34049096004,Kildeer Countryside CCSD 96,Buffalo Grove,0.980469,0.302789,0.191235,0.23506,0.270916,0.557769,0.525896
2018,47071144003,Kings Cons SD 144,Kings,0.833333,0.5,0.2,0.3,0,0.4,0.4
2018,04101131004,Kinnikinnick CCSD 131,Roscoe,1,0.622754,0.143713,0.197605,0.0359281,0.293413,0.269461
2018,07016140002,Kirby SD 140,Tinley Park,0.935294,0.264151,0.245283,0.204403,0.286164,0.654088,0.522013
2018,33048202026,Knoxville CUSD 202,Knoxville,0.955224,0.265625,0.140625,0.125,0.46875,0.65625,0.625
2018,06016094002,Komarek SD 94,North Riverside,0.953488,0.146341,0.243902,0.243902,0.365854,0.707317,0.756098
2018,06016102002,La Grange SD 102,La Grange Park,0.975439,0.0863309,0.147482,0.244604,0.521583,0.899281,0.766187
2018,26034347004,La Harpe CSD 347,La Harpe,0.944444,0.411765,0,0.235294,0.352941,0.588235,0.588235
2018,28006303026,La Moille CUSD 303,La Moille,1,0.5,0.333333,0.166667,0,0.166667,0.5
2018,35050122002,La Salle ESD 122,La Salle,0.979381,0.726316,0.126316,0.136842,0.0105263,0.189474,0.221053
2018,28006094004,Ladd CCSD 94,Ladd,1,0.947368,0.0526316,0,0,0.0526316,0
2018,06016106002,LaGrange Highlands SD 106,La Grange Highlands,0.957447,0.311111,0.3,0.211111,0.177778,0.677778,0.333333
2018,34049067005,Lake Forest SD 67,Lake Forest,0.986842,0.506667,0.186667,0.18,0.126667,0.24,0.413333
2018,34049041004,Lake Villa CCSD 41,Lake Villa,0.984064,0.473684,0.178138,0.133603,0.214575,0.425101,0.376518
2018,34049095026,Lake Zurich CUSD 95,Lake Zurich,0.972067,0.445402,0.195402,0.255747,0.103448,0.408046,0.428161
2018,07016158002,Lansing SD 158,Lansing,0.986047,0.372642,0.15566,0.212264,0.259434,0.528302,0.457547
2018,56099070C04,Laraway CCSD 70C,Joliet,0.886792,0.744681,0.148936,0.106383,0,0.234043,0.12766
2018,12051020026,Lawrence County CUD 20,Lawrenceville,0.978495,0.21978,0.208791,0.285714,0.285714,0.549451,0.593407
2018,34049901025,LEARN Charter 9 Campus in Waukegan,Waukegan,1,0.5,0.114286,0.328571,0.0571429,0.485714,0.4
2018,50082009026,Lebanon CUSD 9,Lebanon,0.871795,0.205882,0.264706,0.176471,0.352941,0.529412,0.676471
2018,35050001026,Leland CUSD 1,Leland,1,0.125,0.625,0.25,0,0.875,0
2018,07016113A02,Lemont-Bromberek CSD 113A,Lemont,0.955665,0.469072,0.268041,0.226804,0.0360825,0.463918,0.293814
2018,08089202026,Lena Winslow CUSD 202,Lena,1,0.393443,0.0655738,0.0983607,0.442623,0.590164,0.540984
2018,17064002026,LeRoy CUSD 2,Le Roy,0.934783,0.0697674,0.0697674,0.139535,0.72093,0.744186,0.837209
2018,26029097026,Lewistown CUSD 97,Lewistown,0.789474,0.666667,0.133333,0.0666667,0.133333,0.266667,0.233333
2018,17064007026,Lexington CUSD 7,Lexington,0.96875,0.129032,0.129032,0.225806,0.516129,0.709677,0.806452
2018,01001002026,Liberty CUSD 2,Liberty,0.977778,0.227273,0.159091,0.159091,0.454545,0.659091,0.704545
2018,34049070002,Libertyville SD 70,Libertyville,0.926829,0.546053,0.190789,0.177632,0.0855263,0.269737,0.309211
2018,30091016004,Lick Creek CCSD 16,Buncombe,1,0.190476,0.142857,0.0952381,0.571429,0.619048,0.666667
2018,48072316004,Limestone Walters CCSD 316,Peoria,0.863636,0.157895,0.105263,0,0.736842,0.736842,0.789474
2018,07016156002,Lincoln ESD 156,Calumet City,0.944444,0.441176,0.161765,0.279412,0.117647,0.514706,0.352941
2018,17054027002,Lincoln ESD 27,Lincoln,0.958333,0.469565,0.269565,0.121739,0.13913,0.373913,0.356522
2018,34049103002,Lincolnshire-Prairieview SD 103,Lincolnshire,0.9875,0.411392,0.126582,0.158228,0.303797,0.411392,0.518987
2018,05016074002,Lincolnwood SD 74,Lincolnwood,0.970874,0.24,0.13,0.1,0.53,0.7,0.63
2018,06016092002,Lindop SD 92,Broadview,0.978261,0.266667,0.288889,0.266667,0.177778,0.622222,0.488889
2018,24047090004,Lisbon CCSD 90,Newark,1,0.25,0,0.25,0.5,0.666667,0.75
2018,19022202026,Lisle CUSD 202,Lisle,0.981651,0.299065,0.17757,0.252336,0.271028,0.654206,0.514019
2018,03068012026,Litchfield CUSD 12,Litchfield,0.990099,0.13,0.12,0.2,0.55,0.86,0.73
2018,56099091002,Lockport SD 91,Lockport,0.857143,0.266667,0.166667,0.4,0.166667,0.7,0.6
2018,19022044002,Lombard SD 44,Lombard,0.91018,0.279605,0.184211,0.25,0.286184,0.641447,0.569079
2018,53102021026,Lowpoint-Washburn CUSD 21,Washburn,0.90625,0.275862,0.103448,0.172414,0.448276,0.517241,0.655172
2018,06016103002,Lyons SD 103,Lyons,0.981567,0.276995,0.169014,0.28169,0.2723,0.652582,0.586854
2018,26062185026,Macomb CUSD 185,Macomb,0.921875,0.228814,0.194915,0.194915,0.381356,0.601695,0.652542
2018,41057012026,Madison CUSD 12,Madison,1,0.418182,0.272727,0.127273,0.181818,0.581818,0.272727
2018,19022060002,Maercker SD 60,Westmont,0.935484,0.284483,0.12931,0.12931,0.456897,0.672414,0.612069
2018,09010003026,Mahomet-Seymour CUSD 3,Mahomet,0.986957,0.361233,0.176211,0.176211,0.286344,0.511013,0.528634
2018,56099114002,Manhattan SD 114,Manhattan,1,0.0405405,0.0540541,0.128378,0.777027,0.939189,0.878378
2018,06016083002,Mannheim SD 83,Franklin Park,0.738916,0.4,0.14,0.173333,0.286667,0.58,0.446667
2018,32046005026,Manteno CUSD 5,Manteno,0.981651,0.130841,0.186916,0.242991,0.439252,0.71028,0.719626
2018,44063165003,Marengo-Union E Cons D 165,Marengo,0.990385,0.475728,0.262136,0.194175,0.0679612,0.456311,0.300971
2018,21100002026,Marion CUSD 2,Marion,0.956667,0.271777,0.12892,0.268293,0.33101,0.592334,0.620209
2018,50082040026,Marissa CUSD 40,Marissa,0.885714,0.16129,0.129032,0.193548,0.516129,0.741935,0.741935
2018,39055002026,Maroa Forsyth CUSD 2,Forsyth,0.98913,0.681319,0.142857,0.131868,0.043956,0.208791,0.230769
2018,19022015002,Marquardt SD 15,Glendale Heights,0.759657,0.525424,0.186441,0.141243,0.146893,0.39548,0.310734
2018,35050150002,Marseilles ESD 150,Marseilles,0.911111,0.097561,0.121951,0.0487805,0.731707,0.780488,0.780488
2018,11012002C26,Marshall CUSD 2C,Marshall,1,0.787234,0.106383,0.0638298,0.0425532,0.180851,0.117021
2018,11012003C26,Martinsville CUSD 3C,Martinsville,0.96875,0.258065,0.193548,0.16129,0.387097,0.451613,0.677419
2018,50082019026,Mascoutah CUD 19,Mascoutah,0.939873,0.424242,0.151515,0.148148,0.276094,0.461279,0.441077
2018,21061001026,Massac UD 1,Metropolis,0.827586,0.25,0.108333,0.158333,0.483333,0.7,0.65
2018,07016162002,Matteson ESD 162,Richton Park,0.990741,0.303738,0.14486,0.191589,0.359813,0.626168,0.588785
2018,11015002026,Mattoon CUSD 2,Mattoon,0.966667,0.285714,0.172414,0.192118,0.349754,0.630542,0.571429
2018,06016089002,Maywood-Melrose Park-Broadview 89,Melrose Park,0.767221,0.71517,0.123839,0.0897833,0.0712074,0.247678,0.179567
2018,24032002C02,Mazon-Verona-Kinsman ESD 2C,Mazon,0.935484,0.482759,0.206897,0.206897,0.103448,0.206897,0.37931
2018,13041012004,McClellan CCSD 12,Mount Vernon,1,0.0909091,0.181818,0,0.727273,0.727273,0.727273
2018,44063015004,McHenry CCSD 15,McHenry,0.922078,0.394366,0.208451,0.259155,0.138028,0.512676,0.414085
2018,17064005026,McLean County USD 5,Normal,0.790456,0.266404,0.173228,0.191601,0.368766,0.602362,0.615486
2018,19022011002,Medinah SD 11,Roselle,0.880597,0.338983,0.220339,0.288136,0.152542,0.542373,0.474576
2018,35050289004,Mendota CCSD 289,Mendota,0.934783,0.581395,0.267442,0.0813953,0.0697674,0.406977,0.151163
2018,33066404026,Mercer County School District 404,Aledo,0.872549,0.179775,0.168539,0.191011,0.460674,0.764045,0.674157
2018,30077101026,Meridian CUSD 101,Mounds,0.956522,0.409091,0.0909091,0.318182,0.181818,0.545455,0.5
2018,39055015026,Meridian CUSD 15,Macon,1,0.361111,0.194444,0.236111,0.208333,0.513889,0.541667
2018,47071223026,Meridian CUSD 223,Stillman Valley,0.966292,0.534884,0.139535,0.0697674,0.255814,0.302326,0.348837
2018,53102001004,Metamora CCSD 1,Metamora,0.980198,0.141414,0.212121,0.252525,0.393939,0.656566,0.707071
2018,35059007026,Midland CUSD 7,Sparland,0.978723,0.152174,0.108696,0.0652174,0.673913,0.73913,0.782609
2018,07016143002,Midlothian SD 143,Midlothian,0.985294,0.425373,0.216418,0.11194,0.246269,0.559701,0.358209
2018,53060191026,Midwest Central CUSD 191,Manito,0.985294,0.0895522,0.19403,0.328358,0.38806,0.895522,0.641791
2018,32038124026,Milford Area Public Schools District 124,Milford,1,0.363636,0.0909091,0.0909091,0.454545,0.606061,0.545455
2018,34049024004,Millburn CCSD 24,Old Mill Creek,0.950617,0.155844,0.116883,0.168831,0.558442,0.779221,0.753247
2018,35050210004,Miller Twp CCSD 210,Marseilles,1,0.642857,0,0.142857,0.214286,0.357143,0.357143
2018,50082160004,Millstadt CCSD 160,Millstadt,0.983333,0.355932,0.118644,0.169492,0.355932,0.559322,0.508475
2018,24032201004,Minooka CCSD 201,Minooka,0.853132,0.308861,0.220253,0.222785,0.248101,0.640506,0.503797
2018,56099159002,Mokena SD 159,Mokena,0.792208,0.311475,0.0737705,0.286885,0.327869,0.639344,0.614754
2018,49081040022,Moline-Coal Valley CUSD 40,Moline,0.465696,0.629464,0.21875,0.120536,0.03125,0.325893,0.178571
2018,32046001026,Momence CUSD 1,Momence,0.921875,0.864407,0.0677966,0.0338983,0.0338983,0.101695,0.0508475
2018,33094238026,Monmouth-Roseville CUSD 238,Monmouth,1,0.15873,0.103175,0.111111,0.626984,0.801587,0.753968
2018,48072070002,Monroe SD 70,Bartonville,1,0.193548,0.129032,0.290323,0.387097,0.677419,0.709677
2018,39074025026,Monticello CUSD 25,Monticello,1,0.298246,0.0789474,0.140351,0.482456,0.605263,0.631579
2018,47098145004,Montmorency CCSD 145,Rock Falls,1,0.391304,0.0434783,0.217391,0.347826,0.608696,0.521739
2018,24032054002,Morris SD 54,Morris,0.975,0.196581,0.188034,0.25641,0.358974,0.760684,0.581197
2018,47098006026,Morrison CUSD 6,Morrison,0.986301,0.680556,0.111111,0.138889,0.0694444,0.236111,0.263889
2018,03011001026,Morrisonville CUSD 1,Morrisonville,0.958333,0.304348,0.391304,0.0869565,0.217391,0.521739,0.478261
2018,53090709026,Morton CUSD 709,Morton,0.929245,0.299492,0.182741,0.192893,0.324873,0.659898,0.51269
2018,05016070002,Morton Grove SD 70,Morton Grove,0.967391,0.134831,0.123596,0.179775,0.561798,0.797753,0.707865
2018,40056005026,Mount Olive CUSD 5,Mount Olive,1,0.192308,0.269231,0.115385,0.423077,0.538462,0.576923
2018,05016057002,Mount Prospect SD 57,Mt Prospect,0.985222,0.23,0.21,0.335,0.225,0.71,0.595
2018,13041080002,Mount Vernon SD 80,Mount Vernon,0.922222,0.493976,0.180723,0.271084,0.0542169,0.409639,0.385542
2018,17054023026,Mt Pulaski CUSD 23,Mount Pulaski,0.535714,0.133333,0,0.0666667,0.8,0.866667,0.866667
2018,39055003026,Mt Zion CUSD 3,Mt Zion,0.969072,0.457447,0.111702,0.148936,0.281915,0.510638,0.425532
2018,03003001026,Mulberry Grove CUSD 1,Mulberry Grove,1,0.666667,0.148148,0.0740741,0.111111,0.333333,0.185185
2018,34049075002,Mundelein ESD 75,Mundelein,0.82716,0.738806,0.0970149,0.149254,0.0149254,0.164179,0.164179
2018,30039186026,Murphysboro CUSD 186,Murphysboro,0.942029,0.546154,0.130769,0.153846,0.169231,0.369231,0.384615
2018,53090102002,N Pekin & Marquette Hght SD 102,Marquette Heights,0.981481,0.471698,0.245283,0.188679,0.0943396,0.358491,0.396226
2018,19022203026,Naperville CUSD 203,Naperville,0.967308,0.164016,0.208748,0.256461,0.370775,0.646123,0.621272
2018,13095049004,Nashville CCSD 49,Nashville,0.966102,0.526316,0.105263,0.122807,0.245614,0.421053,0.421053
2018,26034325026,Nauvoo-Colusa CUSD 325,Nauvoo,1,0.692308,0,0.230769,0.0769231,0.153846,0.230769
2018,11018003026,Neoga CUSD 3,Neoga,1,0.166667,0.0333333,0.0333333,0.766667,0.766667,0.8
2018,50082060026,New Athens CUSD 60,New Athens,0.939394,0.258065,0.129032,0.451613,0.16129,0.645161,0.645161
2018,51084016026,New Berlin CUSD 16,New Berlin,0.957746,0.397059,0.132353,0.0882353,0.382353,0.573529,0.485294
2018,20096006004,New Hope CCSD 6,Fairfield,1,0.0952381,0.285714,0.0952381,0.52381,0.904762,0.619048
2018,56099122002,New Lenox SD 122,New Lenox,0.962801,0.609091,0.138636,0.122727,0.129545,0.279545,0.284091
2018,21044032003,New Simpson Hill SD 32,Tunnel Hill,0.941176,0.40625,0.0625,0.28125,0.25,0.59375,0.46875
2018,24047066004,Newark CCSD 66,Newark,0.928571,0.0769231,0.0769231,0.153846,0.692308,0.923077,0.769231
2018,05016071002,Niles ESD 71,Niles,0.916667,0.636364,0.113636,0.0681818,0.181818,0.181818,0.295455
2018,44063002003,Nippersink SD 2,Richmond,0.857143,0.440476,0.154762,0.0952381,0.309524,0.428571,0.452381
2018,03068022026,Nokomis CUSD 22,Nokomis,1,0.659574,0.0851064,0.191489,0.0638298,0.297872,0.276596
2018,06016080002,Norridge SD 80,Norridge,0.931373,0.494737,0.242105,0.157895,0.105263,0.305263,0.410526
2018,20097003026,Norris City-Omaha-Enfield CUSD 3,Norris City,0.983871,0.344262,0.0983607,0.42623,0.131148,0.590164,0.622951
2018,04004200026,North Boone CUSD 200,Poplar Grove,0.944444,0.303922,0.196078,0.22549,0.27451,0.617647,0.54902
2018,34049187026,North Chicago SD 187,North Chicago,0.954717,0.588933,0.197628,0.0948617,0.118577,0.351779,0.252964
2018,12013025026,North Clay CUSD 25,Louisville,0.90625,0.448276,0.172414,0.206897,0.172414,0.448276,0.37931
2018,40031003026,North Greene CUSD 3,White Hall,1,0.37931,0.155172,0.172414,0.293103,0.551724,0.517241
2018,40056034026,North Mac CUSD 34,Girard,0.869565,0.383333,0.166667,0.25,0.2,0.616667,0.45
2018,07016117002,North Palos SD 117,Palos Hills,0.911184,0.527076,0.274368,0.133574,0.0649819,0.404332,0.173285
2018,34049112002,North Shore SD 112,Highland Park,0.908587,0.341463,0.155488,0.179878,0.323171,0.573171,0.527439
2018,20096200026,North Wayne CUSD 200,Cisne,1,0.05,0.15,0.2,0.6,0.95,0.8
2018,05016027002,Northbrook ESD 27,Northbrook,0.966387,0.0608696,0.0956522,0.130435,0.713043,0.852174,0.826087
2018,05016028002,Northbrook SD 28,Northbrook,0.93125,0.208054,0.248322,0.214765,0.328859,0.731544,0.563758
2018,05016030002,Northbrook/Glenview SD 30,Northbrook,0.973913,0.116071,0.3125,0.303571,0.267857,0.848214,0.4375
2018,40056002026,Northwestern CUSD 2,Palmyra,0.933333,0.25,0.321429,0.214286,0.214286,0.714286,0.464286
2018,48072063002,Norwood ESD 63,Peoria,0.861111,0.225806,0.16129,0.16129,0.451613,0.677419,0.677419
2018,50082090004,O Fallon CCSD 90,O Fallon,0.984169,0.262735,0.142091,0.144772,0.450402,0.597855,0.621984
2018,48072068002,Oak Grove SD 68  Bartonville,Bartonville,1,0.178571,0.142857,0.107143,0.571429,0.642857,0.678571
2018,34049068002,Oak Grove SD 68 Green Oaks,Libertyville,0.965909,0.164706,0.117647,0.352941,0.364706,0.741176,0.752941
2018,07016123002,Oak Lawn-Hometown SD 123,Oak Lawn,0.916923,0.328859,0.120805,0.268456,0.281879,0.560403,0.573826
2018,06016097002,Oak Park ESD 97,Oak Park,0.877828,0.201031,0.121993,0.187285,0.489691,0.731959,0.668385
2018,11015005026,Oakland CUSD 5,Oakland,1,0.166667,0.388889,0.0555556,0.388889,0.722222,0.555556
